animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1133107,PIT BULL,STRAY,WEB,11/03/2021,19:25:00,NORMAL,LOST EXP,12/04/2021,00:00:00,K21-540642
A1133108,CHIHUAHUA SH,STRAY,WEB,11/02/2021,19:25:00,NORMAL,LOST EXP,12/04/2021,00:00:00,K21-540643
A1133109,PIT BULL,STRAY,AT LARGE,11/03/2021,19:42:00,APP WNL,ADOPTION,12/01/2021,16:01:00,K21-540644
A1133109,PIT BULL,TREATMENT,HEART WORM,01/05/2022,10:17:00,APP WNL,TREATMENT,01/05/2022,17:02:00,K22-545103
A1133111,GERM SH POINT,KEEPSAFE,OWN ARREST,11/03/2021,20:07:00,APP WNL,ADOPTION,11/14/2021,18:08:00,K21-540647
A1133114,CHIHUAHUA SH,STRAY,WEB,11/02/2021,20:25:00,NORMAL,LOST EXP,12/04/2021,00:00:00,K21-540646
A1133117,PIT BULL,STRAY,AT LARGE,11/03/2021,22:23:00,APP WNL,ADOPTION,11/09/2021,14:04:00,K21-540648
A1133124,GERM SHEPHERD,STRAY,WEB,10/30/2021,23:25:00,NORMAL,LOST EXP,12/04/2021,00:00:00,K21-540655
A1133128,LABRADOR RETR,STRAY,WEB,11/03/2021,00:25:00,NORMAL,LOST EXP,12/04/2021,00:00:00,K21-540659
A1133129,PIT BULL,OWNER SURRENDER,PICK UP,11/04/2021,00:52:00,APP WNL,ADOPTION,11/19/2021,16:32:00,K21-540661
A1133130,PIT BULL,OWNER SURRENDER,PICK UP,11/04/2021,00:52:00,APP WNL,ADOPTION,11/20/2021,15:14:00,K21-540662
A1133130,PIT BULL,OWNER SURRENDER,APPOINT,04/17/2022,11:00:00,APP WNL,FOSTER,04/19/2022,19:11:00,K22-552282
A1133130,PIT BULL,FOSTER,RETURN,08/18/2022,14:51:00,APP WNL,ADOPTION,08/18/2022,14:51:00,K22-562940
A1133131,SCHNAUZER MIN,STRAY,WEB,11/04/2021,08:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540665
A1133134,GREAT PYRENEES,STRAY,WEB,10/20/2021,09:25:00,NORMAL,FOUND EXP,12/05/2021,00:00:00,K21-540672
A1133135,LABRADOR RETR,STRAY,CONFINED,11/04/2021,09:43:00,APP WNL,ADOPTION,11/27/2021,16:00:00,K21-540680
A1133138,GERM SHEPHERD,STRAY,WEB,10/30/2021,11:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540683
A1133139,CAIRN TERRIER,STRAY,WEB,10/29/2021,11:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540684
A1133141,PIT BULL,STRAY,AT LARGE,11/04/2021,11:34:00,APP WNL,ADOPTION,11/10/2021,14:07:00,K21-540686
A1133142,PIT BULL,STRAY,CONFINED,11/04/2021,11:50:00,APP WNL,ADOPTION,01/02/2022,14:31:00,K21-540687
A1133142,PIT BULL,TRANSFER,STRAY,01/28/2022,11:23:00,APP WNL,FOSTER,02/19/2022,15:54:00,K22-546662
A1133142,PIT BULL,FOSTER,FOR ADOPT,02/28/2022,13:14:00,APP WNL,ADOPTION,02/28/2022,13:19:00,K22-548777
A1133142,PIT BULL,OWNER SURRENDER,URGENT,03/09/2022,18:26:00,APP WNL,TRANSFER,03/22/2022,13:10:00,K22-549450
A1133143,GERM SHEPHERD,FOSTER,RETURN,12/15/2021,15:18:00,APP WNL,TRANSFER,12/15/2021,15:19:00,K21-543657
A1133143,GERM SHEPHERD,OWNER SURRENDER,APPOINT,11/04/2021,11:33:00,APP WNL,FOSTER,11/19/2021,13:43:00,K21-540688
A1133144,RAT TERRIER,STRAY,AT LARGE,11/04/2021,11:53:00,APP WNL,ADOPTION,11/08/2021,17:28:00,K21-540689
A1133145,LABRADOR RETR,OWNER SURRENDER,APPOINT,11/04/2021,12:00:00,APP WNL,ADOPTION,11/08/2021,18:19:00,K21-540692
A1133146,GERM SHEPHERD,STRAY,AT LARGE,11/04/2021,12:30:00,APP WNL,ADOPTION,11/09/2021,14:05:00,K21-540695
A1133147,LABRADOR RETR,STRAY,AT LARGE,11/04/2021,12:50:00,APP WNL,ADOPTION,11/22/2021,17:34:00,K21-540697
A1133149,ALASKAN HUSKY,STRAY,AT LARGE,11/04/2021,13:04:00,APP WNL,ADOPTION,11/09/2021,13:47:00,K21-540698
A1133150,GERM SHEPHERD,STRAY,AT LARGE,11/04/2021,13:20:00,APP WNL,ADOPTION,12/01/2021,17:30:00,K21-540699
A1133151,PIT BULL,STRAY,AT LARGE,11/04/2021,13:36:00,APP WNL,RETURNED TO OWNER,11/04/2021,13:37:00,K21-540700
A1133155,ROTTWEILER,STRAY,AT LARGE,11/04/2021,13:47:00,APP WNL,ADOPTION,11/14/2021,14:18:00,K21-540701
A1133156,BULLDOG,STRAY,AT LARGE,11/04/2021,13:53:00,APP WNL,FOSTER,11/04/2021,18:32:00,K21-540702
A1133156,BULLDOG,FOSTER,RETURN,12/03/2021,09:51:00,APP WNL,TRANSFER,12/03/2021,09:52:00,K21-542798
A1133157,BULLDOG,FOSTER,RETURN,12/03/2021,09:54:00,APP WNL,TRANSFER,12/03/2021,09:54:00,K21-542800
A1133157,BULLDOG,STRAY,AT LARGE,11/04/2021,13:53:00,APP WNL,FOSTER,11/04/2021,18:32:00,K21-540703
A1133158,BULLDOG,STRAY,AT LARGE,11/04/2021,13:53:00,APP WNL,FOSTER,11/04/2021,18:32:00,K21-540704
A1133158,BULLDOG,FOSTER,RETURN,12/03/2021,09:56:00,APP WNL,TRANSFER,12/03/2021,09:56:00,K21-542801
A1133160,LABRADOR RETR,STRAY,WEB,11/03/2021,14:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540706
A1133161,ENG BULLDOG,CONFISCATED,QUARANTINE,07/07/2022,19:10:00,APP WNL,RETURNED TO OWNER,07/22/2022,15:58:00,K22-559377
A1133173,CAIRN TERRIER,STRAY,AT LARGE,11/04/2021,15:01:00,APP WNL,TRANSFER,11/10/2021,16:55:00,K21-540713
A1133174,AUST CATTLE DOG,STRAY,CONFINED,11/04/2021,15:10:00,APP INJ,FOSTER,11/12/2021,17:43:00,K21-540714
A1133174,AUST CATTLE DOG,TREATMENT,FOLLOWUP,12/05/2021,15:05:00,APP WNL,TREATMENT,12/05/2021,15:17:00,K21-542948
A1133174,AUST CATTLE DOG,FOSTER,RETURN,11/30/2021,09:27:00,APP INJ,FOSTER,11/30/2021,14:45:00,K21-541918
A1133174,AUST CATTLE DOG,FOSTER,RETURN,12/14/2021,11:45:00,APP WNL,ADOPTION,12/14/2021,11:46:00,K21-543567
A1133175,GERM SHEPHERD,STRAY,CONFINED,11/04/2021,15:10:00,APP WNL,EUTHANIZED,12/10/2021,18:55:00,K21-540715
A1133177,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,12/04/2021,13:47:00,K21-540716
A1133179,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,11/06/2021,12:23:00,K21-540718
A1133180,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,11/05/2021,18:05:00,K21-540719
A1133181,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,11/06/2021,15:06:00,K21-540720
A1133182,MIXED BREED,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,11/06/2021,12:48:00,K21-540721
A1133182,MIXED BREED,STRAY,AT LARGE,04/24/2022,11:08:00,APP WNL,ADOPTION,04/25/2022,13:31:00,K22-552860
A1133182,MIXED BREED,STRAY,AT LARGE,09/22/2022,14:06:00,APP WNL,ADOPTION,10/04/2022,17:49:00,K22-565917
A1133183,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,TRANSFER,11/12/2021,11:25:00,K21-540722
A1133184,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,11/04/2021,15:11:00,APP WNL,ADOPTION,11/06/2021,13:47:00,K21-540723
A1133186,LABRADOR RETR,STRAY,AT LARGE,11/04/2021,15:52:00,APP WNL,RETURNED TO OWNER,11/04/2021,15:53:00,K21-540725
A1133187,ROTTWEILER,STRAY,CONFINED,11/04/2021,15:57:00,APP INJ,ADOPTION,12/06/2021,15:22:00,K21-540726
A1133188,GERM SHEPHERD,STRAY,AT LARGE,11/04/2021,15:57:00,APP WNL,FOSTER,11/19/2021,18:33:00,K21-540727
A1133188,GERM SHEPHERD,FOSTER,FOR ADOPT,12/06/2021,15:27:00,APP WNL,ADOPTION,12/06/2021,15:34:00,K21-543027
A1133188,GERM SHEPHERD,OWNER SURRENDER,WALK IN,12/14/2021,18:25:00,APP WNL,ADOPTION,12/15/2021,14:26:00,K21-543608
A1133189,CATAHOULA,STRAY,AT LARGE,11/04/2021,15:51:00,APP WNL,ADOPTION,11/05/2021,16:04:00,K21-540728
A1133190,CATAHOULA,STRAY,AT LARGE,11/04/2021,16:09:00,APP WNL,ADOPTION,11/06/2021,14:12:00,K21-540729
A1133191,CATAHOULA,STRAY,AT LARGE,11/04/2021,16:17:00,APP WNL,ADOPTION,11/06/2021,12:06:00,K21-540731
A1133192,ROTTWEILER,STRAY,WEB,11/03/2021,16:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540732
A1133194,LABRADOR RETR,STRAY,WEB,11/04/2021,16:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540734
A1133195,PARSON RUSS TER,STRAY,AT LARGE,11/04/2021,16:30:00,APP WNL,ADOPTION,11/14/2021,13:53:00,K21-540735
A1133196,RAT TERRIER,STRAY,AT LARGE,11/04/2021,16:32:00,APP WNL,RETURNED TO OWNER,11/05/2021,16:54:00,K21-540736
A1133197,AUST CATTLE DOG,STRAY,AT LARGE,11/04/2021,16:45:00,APP WNL,ADOPTION,11/10/2021,13:19:00,K21-540737
A1133199,GERM SHEPHERD,STRAY,WEB,10/23/2021,17:25:00,NORMAL,FOUND EXP,12/05/2021,00:00:00,K21-540739
A1133202,PIT BULL,STRAY,CONFINED,11/04/2021,17:28:00,APP WNL,ADOPTION,11/15/2021,16:26:00,K21-540741
A1133203,PIT BULL,STRAY,CONFINED,11/04/2021,17:28:00,APP INJ,DIED,11/08/2021,15:35:00,K21-540742
A1133204,PIT BULL,STRAY,AT LARGE,11/04/2021,17:52:00,APP WNL,ADOPTION,12/29/2021,18:34:00,K21-540744
A1133204,PIT BULL,TRANSFER,STRAY,02/17/2022,12:19:00,APP WNL,ADOPTION,03/31/2022,16:18:00,K22-548095
A1133205,PIT BULL,STRAY,WEB,11/04/2021,19:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540745
A1133207,AM PIT BULL TER,CONFISCATED,QUARANTINE,11/04/2021,20:08:00,APP WNL,RETURNED TO OWNER,11/15/2021,15:37:00,K21-540747
A1133209,ALASKAN HUSKY,STRAY,WEB,11/04/2021,20:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540748
A1133210,PIT BULL,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,RETURNED TO OWNER,11/08/2021,18:25:00,K21-540750
A1133211,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/28/2021,16:34:00,K21-540749
A1133211,ROTTWEILER,TREATMENT,HEART WORM,12/29/2021,09:22:00,APP WNL,TREATMENT,12/29/2021,09:47:00,K21-544598
A1133281,CATAHOULA,STRAY,WEB,10/29/2021,16:25:00,NORMAL,LOST EXP,12/06/2021,00:00:00,K21-540814
A1133218,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,16:47:00,K21-540751
A1133219,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:38:00,K21-540752
A1133220,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:38:00,K21-540753
A1133221,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:36:00,K21-540754
A1133222,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:45:00,K21-540755
A1133223,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/22/2021,13:36:00,K21-540756
A1133223,ROTTWEILER,TRANSFER,STRAY,01/26/2022,10:54:00,APP WNL,ADOPTION,02/05/2022,12:10:00,K22-546524
A1133224,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:45:00,K21-540757
A1133225,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,15:34:00,K21-540758
A1133226,ROTTWEILER,STRAY,AT LARGE,11/04/2021,20:29:00,APP WNL,ADOPTION,11/20/2021,18:52:00,K21-540759
A1133228,PIT BULL,STRAY,CONFINED,11/04/2021,22:28:00,APP WNL,ADOPTION,11/13/2021,16:55:00,K21-540760
A1133228,PIT BULL,OWNER SURRENDER,APPOINT,11/21/2021,16:58:00,APP WNL,ADOPTION,12/03/2021,15:47:00,K21-542019
A1133229,MALTESE,STRAY,WEB,11/01/2021,23:25:00,NORMAL,LOST EXP,12/05/2021,00:00:00,K21-540761
A1133230,PIT BULL,OWNER SURRENDER,PICK UP,11/05/2021,00:02:00,APP SICK,EUTHANIZED,12/02/2021,12:18:00,K21-540762
A1133231,PIT BULL,STRAY,CONFINED,11/05/2021,01:53:00,APP WNL,ADOPTION,11/09/2021,16:11:00,K21-540764
A1133234,PIT BULL,STRAY,CONFINED,11/05/2021,08:50:00,APP WNL,ADOPTION,11/16/2021,17:19:00,K21-540769
A1133234,PIT BULL,STRAY,CONFINED,06/28/2022,12:29:00,APP WNL,EUTHANIZED,07/06/2022,14:42:00,K22-558449
A1133235,JACK RUSS TERR,STRAY,WEB,11/04/2021,09:25:00,NORMAL,FOUND EXP,12/06/2021,00:00:00,K21-540771
A1133236,TIBETAN TERR,STRAY,AT LARGE,11/05/2021,09:47:00,APP WNL,RETURNED TO OWNER,11/05/2021,10:02:00,K21-540776
A1133237,LABRADOR RETR,STRAY,AT LARGE,11/05/2021,09:47:00,APP WNL,RETURNED TO OWNER,11/05/2021,10:03:00,K21-540777
A1133238,LABRADOR RETR,STRAY,AT LARGE,11/05/2021,09:47:00,APP WNL,RETURNED TO OWNER,11/05/2021,10:04:00,K21-540778
A1133249,BULL TERRIER,STRAY,WEB,11/05/2021,11:25:00,NORMAL,LOST EXP,12/06/2021,00:00:00,K21-540782
A1133250,FOX TERR WIRE,STRAY,AT LARGE,11/05/2021,11:31:00,APP WNL,ADOPTION,11/07/2021,15:46:00,K21-540785
A1133251,PIT BULL,STRAY,CONFINED,11/05/2021,11:37:00,APP WNL,ADOPTION,11/16/2021,17:19:00,K21-540786
A1133252,ENG POINTER,STRAY,CONFINED,11/05/2021,11:37:00,APP WNL,EUTHANIZED,11/30/2021,14:26:00,K21-540788
A1133253,ROTTWEILER,STRAY,CONFINED,11/05/2021,11:37:00,APP WNL,RETURNED TO OWNER,11/07/2021,15:36:00,K21-540790
A1133253,ROTTWEILER,STRAY,AT LARGE,04/13/2022,13:31:00,APP WNL,RETURNED TO OWNER,04/14/2022,11:18:00,K22-551954
A1133254,BOSTON TERRIER,OWNER SURRENDER,APPOINT,11/05/2021,12:11:00,APP WNL,ADOPTION,11/07/2021,17:36:00,K21-540789
A1133254,BOSTON TERRIER,STRAY,AT LARGE,11/12/2021,14:51:00,APP WNL,RETURNED TO OWNER,11/12/2021,15:11:00,K21-541406
A1133254,BOSTON TERRIER,OWNER SURRENDER,PICK UP,12/01/2021,15:40:00,APP WNL,ADOPTION,12/06/2021,14:42:00,K21-542666
A1133263,LABRADOR RETR,STRAY,AT LARGE,11/05/2021,13:39:00,APP WNL,ADOPTION,11/14/2021,17:16:00,K21-540796
A1133265,LABRADOR RETR,STRAY,WEB,11/04/2021,14:25:00,NORMAL,FOUND EXP,12/06/2021,00:00:00,K21-540799
A1133267,AM PIT BULL TER,OWNER SURRENDER,APPOINT,11/05/2021,14:29:00,APP WNL,ADOPTION,11/08/2021,17:59:00,K21-540800
A1133268,AM PIT BULL TER,OWNER SURRENDER,APPOINT,11/05/2021,14:29:00,APP WNL,ADOPTION,11/28/2021,15:14:00,K21-540801
A1133269,AM PIT BULL TER,OWNER SURRENDER,APPOINT,11/05/2021,14:29:00,APP WNL,ADOPTION,11/28/2021,16:01:00,K21-540802
A1133270,PIT BULL,OWNER SURRENDER,APPOINT,11/05/2021,14:29:00,APP SICK,TRANSFER,11/07/2021,12:23:00,K21-540804
A1133271,AM PIT BULL TER,OWNER SURRENDER,APPOINT,11/05/2021,14:29:00,APP WNL,ADOPTION,11/20/2021,12:43:00,K21-540805
A1133276,BULLDOG,KEEPSAFE,OWN ARREST,11/05/2021,15:22:00,APP WNL,RETURNED TO OWNER,11/08/2021,18:31:00,K21-540809
A1133278,LABRADOR RETR,STRAY,WEB,11/04/2021,15:25:00,NORMAL,FOUND EXP,12/06/2021,00:00:00,K21-540808
A1133618,CHIHUAHUA LH,STRAY,WEB,11/08/2021,18:25:00,NORMAL,LOST EXP,12/10/2021,00:00:00,K21-541174
A1133283,PIT BULL,OWNER SURRENDER,APPOINT,11/23/2021,13:46:00,APP WNL,EUTHANIZED,12/06/2021,15:02:00,K21-542140
A1133283,PIT BULL,STRAY,AT LARGE,11/05/2021,17:33:00,APP WNL,ADOPTION,11/21/2021,18:22:00,K21-540817
A1133284,PIT BULL,STRAY,CONFINED,11/05/2021,17:40:00,APP WNL,EUTHANIZED,11/24/2021,15:41:00,K21-540816
A1133285,GERM SHEPHERD,STRAY,AT LARGE,11/05/2021,18:06:00,APP INJ,ADOPTION,01/17/2022,17:55:00,K21-540819
A1133291,GERM SHEPHERD,OWNER SURRENDER,EUTHANASIA REQUESTED,11/05/2021,19:51:00,APP WNL,EUTHANIZED,11/06/2021,14:55:00,K21-540821
A1133292,AMER ESKIMO,DISPOS REQ,FIELD,11/05/2021,19:51:00,DECEASED,DISPOSAL,11/05/2021,19:55:00,K21-540822
A1133293,GOLDEN RETR,STRAY,AT LARGE,11/11/2021,17:46:00,APP WNL,RETURNED TO OWNER,11/11/2021,17:49:00,K21-541343
A1133294,PIT BULL,STRAY,CONFINED,11/05/2021,20:14:00,APP WNL,ADOPTION,11/14/2021,17:23:00,K21-540823
A1133294,PIT BULL,OWNER SURRENDER,PICK UP,01/04/2022,13:39:00,APP SICK,ADOPTION,01/05/2022,18:50:00,K22-545053
A1133295,ROTTWEILER,STRAY,WEB,11/02/2021,20:25:00,NORMAL,LOST EXP,12/06/2021,00:00:00,K21-540824
A1133296,CHIHUAHUA SH,STRAY,WEB,11/02/2021,20:25:00,NORMAL,LOST EXP,12/06/2021,00:00:00,K21-540825
A1133299,CHIHUAHUA SH,STRAY,CONFINED,11/05/2021,21:47:00,APP WNL,ADOPTION,11/09/2021,16:46:00,K21-540826
A1133300,PIT BULL,STRAY,CONFINED,11/05/2021,21:48:00,APP WNL,ADOPTION,11/14/2021,15:43:00,K21-540827
A1133300,PIT BULL,OWNER SURRENDER,WALK IN,11/17/2021,13:06:00,APP WNL,EUTHANIZED,12/05/2021,15:06:00,K21-541725
A1133302,AMER BULLDOG,STRAY,CONFINED,11/05/2021,22:26:00,APP WNL,ADOPTION,11/16/2021,15:24:00,K21-540828
A1133303,COCKER SPAN,KEEPSAFE,OWN ARREST,11/05/2021,22:46:00,APP WNL,RETURNED TO OWNER,11/08/2021,18:37:00,K21-540830
A1133304,RAT TERRIER,STRAY,CONFINED,11/05/2021,22:59:00,APP INJ,ADOPTION,11/11/2021,13:26:00,K21-540831
A1133307,FRENCH BULLDOG,KEEPSAFE,OWN ARREST,11/06/2021,03:57:00,APP WNL,RETURNED TO OWNER,11/15/2021,16:36:00,K21-540833
A1133309,AMERICAN STAFF,STRAY,WEB,11/03/2021,08:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540834
A1133312,PIT BULL,STRAY,CONFINED,11/06/2021,09:50:00,APP WNL,ADOPTION,11/20/2021,17:32:00,K21-540839
A1133313,CHIHUAHUA SH,OWNER SURRENDER,URGENT,11/06/2021,10:23:00,CRITICAL,EUTHANIZED,11/06/2021,12:15:00,K21-540847
A1133319,POODLE MIN,STRAY,AT LARGE,11/06/2021,12:12:00,APP WNL,RETURNED TO OWNER,11/06/2021,12:18:00,K21-540864
A1133320,PIT BULL,STRAY,CONFINED,11/06/2021,12:05:00,APP WNL,ADOPTION,01/21/2022,17:20:00,K21-540862
A1133321,GERM SHEPHERD,STRAY,AT LARGE,11/06/2021,12:30:00,APP WNL,RETURNED TO OWNER,11/06/2021,12:32:00,K21-540867
A1133322,GERM SHEPHERD,STRAY,AT LARGE,11/06/2021,12:09:00,APP WNL,ADOPTION,11/10/2021,08:47:00,K21-540863
A1133324,PIT BULL,OWNER SURRENDER,APPOINT,11/06/2021,12:05:00,APP WNL,FOSTER,12/28/2021,13:36:00,K21-540865
A1133324,PIT BULL,FOSTER,RETURN,01/30/2022,15:18:00,APP WNL,ADOPTION,01/30/2022,15:18:00,K22-546816
A1133325,AUST CATTLE DOG,STRAY,WEB,11/06/2021,12:25:00,NORMAL,FOUND EXP,12/07/2021,00:00:00,K21-540866
A1133326,GERM SHEPHERD,STRAY,AT LARGE,11/06/2021,12:47:00,APP WNL,ADOPTION,11/27/2021,14:42:00,K21-540869
A1133329,PUG,STRAY,WEB,11/06/2021,13:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540875
A1133330,PUG,STRAY,WEB,11/06/2021,13:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540876
A1133333,BEAGLE,STRAY,AT LARGE,11/06/2021,13:36:00,APP WNL,FOSTER,12/19/2021,14:53:00,K21-540879
A1133333,BEAGLE,FOSTER,RETURN,12/31/2021,09:11:00,APP WNL,ADOPTION,12/31/2021,09:12:00,K21-544744
A1133335,GERM SHEPHERD,STRAY,WEB,11/04/2021,14:25:00,NORMAL,FOUND EXP,12/07/2021,00:00:00,K21-540884
A1133336,GERM SHEPHERD,STRAY,WEB,11/04/2021,14:25:00,NORMAL,FOUND EXP,12/07/2021,00:00:00,K21-540885
A1133339,JACK RUSS TERR,STRAY,WEB,11/05/2021,14:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540888
A1133621,SHIH TZU,STRAY,WEB,11/09/2021,19:26:00,NORMAL,LOST EXP,12/10/2021,00:00:00,K21-541175
A1133345,SIBERIAN HUSKY,STRAY,AT LARGE,11/06/2021,14:53:00,APP WNL,RETURNED TO OWNER,11/06/2021,14:56:00,K21-540896
A1133346,CHIHUAHUA SH,STRAY,AT LARGE,11/06/2021,14:56:00,APP WNL,RETURNED TO OWNER,11/06/2021,18:09:00,K21-540898
A1133348,BOXER,STRAY,WEB,11/04/2021,15:25:00,NORMAL,FOUND EXP,12/07/2021,00:00:00,K21-540899
A1133350,PUG,STRAY,AT LARGE,11/06/2021,15:17:00,APP SICK,ADOPTION,11/10/2021,17:16:00,K21-540901
A1133351,PIT BULL,OWNER SURRENDER,URGENT,11/06/2021,15:47:00,APP WNL,RETURNED TO OWNER,11/11/2021,16:58:00,K21-540902
A1133351,PIT BULL,KEEPSAFE,OWN ARREST,12/30/2021,03:00:00,APP WNL,RETURNED TO OWNER,01/10/2022,15:41:00,K21-544658
A1133355,PIT BULL,STRAY,CONFINED,11/06/2021,16:19:00,APP INJ,EUTHANIZED,12/07/2021,14:52:00,K21-540909
A1133356,CHIHUAHUA SH,STRAY,AT LARGE,11/06/2021,16:24:00,APP WNL,ADOPTION,11/10/2021,16:27:00,K21-540906
A1133357,ROTTWEILER,OWNER SURRENDER,APPOINT,11/06/2021,16:31:00,APP WNL,ADOPTION,12/07/2021,13:44:00,K21-540910
A1133358,BLACK MOUTH CUR,OWNER SURRENDER,APPOINT,11/06/2021,16:31:00,APP WNL,ADOPTION,12/04/2021,15:06:00,K21-540911
A1133358,BLACK MOUTH CUR,OWNER SURRENDER,URGENT,12/15/2021,08:09:00,APP WNL,ADOPTION,12/15/2021,14:01:00,K21-543623
A1133359,ROTTWEILER,OWNER SURRENDER,APPOINT,11/06/2021,16:31:00,APP WNL,FOSTER,11/15/2021,16:03:00,K21-540912
A1133359,ROTTWEILER,FOSTER,RETURN,11/19/2021,16:01:00,APP WNL,ADOPTION,11/20/2021,15:03:00,K21-541897
A1133361,PIT BULL,STRAY,AT LARGE,11/06/2021,17:04:00,APP WNL,ADOPTION,12/18/2021,15:13:00,K21-540913
A1133362,GERM SHEPHERD,STRAY,CONFINED,11/06/2021,17:29:00,APP WNL,RETURNED TO OWNER,11/06/2021,17:31:00,K21-540918
A1133363,GERM SHEPHERD,STRAY,AT LARGE,11/06/2021,17:04:00,APP WNL,ADOPTION,11/17/2021,18:18:00,K21-540915
A1133364,SIBERIAN HUSKY,STRAY,WEB,11/06/2021,17:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540916
A1133366,GERM SHEPHERD,STRAY,CONFINED,11/06/2021,18:06:00,APP WNL,FOSTER,11/09/2021,15:16:00,K21-540919
A1133366,GERM SHEPHERD,FOSTER,RETURN,11/17/2021,11:56:00,APP WNL,ADOPTION,11/17/2021,11:59:00,K21-541717
A1133367,GERM SHEPHERD,STRAY,CONFINED,11/06/2021,18:26:00,APP WNL,ADOPTION,11/21/2021,17:40:00,K21-540921
A1133370,ROTTWEILER,STRAY,WEB,11/03/2021,18:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540920
A1133371,LABRADOR RETR,STRAY,AT LARGE,11/06/2021,19:23:00,APP WNL,ADOPTION,11/26/2021,17:58:00,K21-540922
A1133371,LABRADOR RETR,OWNER SURRENDER,APPOINT,11/27/2021,13:48:00,APP WNL,EUTHANIZED,12/30/2021,14:33:00,K21-542384
A1133372,ROTTWEILER,STRAY,AT LARGE,11/06/2021,19:35:00,APP WNL,RETURNED TO OWNER,11/06/2021,20:31:00,K21-540923
A1133374,ROTTWEILER,STRAY,AT LARGE,11/06/2021,19:35:00,APP WNL,RETURNED TO OWNER,11/06/2021,20:29:00,K21-540925
A1133378,PUG,STRAY,WEB,11/06/2021,21:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540927
A1133380,AUST SHEPHERD,STRAY,CONFINED,11/06/2021,21:28:00,APP WNL,ADOPTION,11/11/2021,17:36:00,K21-540928
A1133384,CHIHUAHUA SH,STRAY,WEB,11/06/2021,22:25:00,NORMAL,LOST EXP,12/07/2021,00:00:00,K21-540929
A1133385,GERM SHEPHERD,OWNER SURRENDER,URGENT,11/06/2021,23:24:00,APP WNL,EUTHANIZED,11/10/2021,14:20:00,K21-540931
A1133386,GERM SHEPHERD,OWNER SURRENDER,URGENT,11/06/2021,23:24:00,APP WNL,EUTHANIZED,11/10/2021,14:39:00,K21-540932
A1133387,GREAT PYRENEES,STRAY,CONFINED,11/07/2021,00:28:00,APP WNL,RETURNED TO OWNER,11/10/2021,12:02:00,K21-540933
A1133387,GREAT PYRENEES,STRAY,AT LARGE,12/02/2021,11:12:00,APP WNL,ADOPTION,12/16/2021,14:46:00,K21-542723
A1133391,LABRADOR RETR,STRAY,WEB,11/03/2021,07:25:00,NORMAL,FOUND EXP,12/08/2021,00:00:00,K21-540935
A1133393,MIXED BREED,STRAY,AT LARGE,11/07/2021,09:03:00,APP WNL,ADOPTION,11/21/2021,15:17:00,K21-540939
